Id,DayOfWeek,Date,Open,NationalHoliday
34759,6,8/8/2015,1,0
34760,6,8/8/2015,1,0
34761,6,8/8/2015,1,0
34762,6,8/8/2015,1,0
34763,6,8/8/2015,1,0
34764,6,8/8/2015,1,0
34765,6,8/8/2015,1,0
34766,6,8/8/2015,1,0
34767,6,8/8/2015,1,0
34768,6,8/8/2015,1,0
34769,6,8/8/2015,1,0
34770,6,8/8/2015,1,0
34771,6,8/8/2015,1,0
34772,6,8/8/2015,1,0
34773,6,8/8/2015,1,0
34774,6,8/8/2015,1,0
34775,6,8/8/2015,1,0
34776,6,8/8/2015,1,0
34777,6,8/8/2015,1,0
34778,6,8/8/2015,1,0
34779,6,8/8/2015,1,0
34780,6,8/8/2015,1,0
34781,6,8/8/2015,1,0
34782,6,8/8/2015,1,0
34783,6,8/8/2015,1,0
34784,6,8/8/2015,1,0
34785,6,8/8/2015,1,0
34786,6,8/8/2015,1,0
34787,6,8/8/2015,1,0
34788,6,8/8/2015,1,0
34789,6,8/8/2015,1,0
34790,6,8/8/2015,1,0
34791,6,8/8/2015,1,0
34792,6,8/8/2015,1,0
34793,6,8/8/2015,1,0
34794,6,8/8/2015,1,0
34795,6,8/8/2015,1,0
34796,6,8/8/2015,1,0
34797,6,8/8/2015,1,0
34798,6,8/8/2015,1,0
34799,6,8/8/2015,1,0
34800,6,8/8/2015,1,0
34801,6,8/8/2015,1,0
34802,6,8/8/2015,1,0
34803,6,8/8/2015,1,0
34804,6,8/8/2015,1,0
34805,6,8/8/2015,1,0
34806,6,8/8/2015,1,0
34807,6,8/8/2015,1,0
34808,6,8/8/2015,1,0
34809,6,8/8/2015,1,0
34810,6,8/8/2015,1,0
34811,6,8/8/2015,1,0
34812,6,8/8/2015,1,0
34813,6,8/8/2015,1,0
34814,6,8/8/2015,1,0
34815,6,8/8/2015,1,0
34816,6,8/8/2015,1,0
34817,6,8/8/2015,1,0
34818,6,8/8/2015,1,0
34819,6,8/8/2015,1,0
34820,6,8/8/2015,1,0
34821,6,8/8/2015,1,0
34822,6,8/8/2015,1,0
34823,6,8/8/2015,1,0
34824,6,8/8/2015,1,0
34825,6,8/8/2015,1,0
34826,6,8/8/2015,1,0
34827,6,8/8/2015,1,0
34828,6,8/8/2015,1,0
34829,6,8/8/2015,1,0
34830,6,8/8/2015,1,0
34831,6,8/8/2015,1,0
34832,6,8/8/2015,1,0
34833,6,8/8/2015,1,0
34834,6,8/8/2015,1,0
34835,6,8/8/2015,1,0
34836,6,8/8/2015,1,0
34837,6,8/8/2015,1,0
34838,6,8/8/2015,1,0
34839,6,8/8/2015,1,0
34840,6,8/8/2015,1,0
34841,6,8/8/2015,1,0
34842,6,8/8/2015,1,0
34843,6,8/8/2015,1,0
34844,6,8/8/2015,1,0
34845,6,8/8/2015,1,0
34846,6,8/8/2015,1,0
34847,6,8/8/2015,1,0
34848,6,8/8/2015,1,0
34849,6,8/8/2015,1,0
34850,6,8/8/2015,1,0
34851,6,8/8/2015,1,0
34852,6,8/8/2015,1,0
34853,6,8/8/2015,1,0
34854,6,8/8/2015,1,0
34855,6,8/8/2015,1,0
34856,6,8/8/2015,1,0
34857,6,8/8/2015,1,0
34858,6,8/8/2015,1,0
34859,6,8/8/2015,1,0
34860,6,8/8/2015,1,0
34861,6,8/8/2015,1,0
34862,6,8/8/2015,1,0
34863,6,8/8/2015,1,0
34864,6,8/8/2015,1,0
34865,6,8/8/2015,1,0
34866,6,8/8/2015,1,0
34867,6,8/8/2015,1,0
34868,6,8/8/2015,1,0
34869,6,8/8/2015,1,0
34870,6,8/8/2015,1,0
34871,6,8/8/2015,1,0
34872,6,8/8/2015,1,0
34873,6,8/8/2015,1,0
34874,6,8/8/2015,1,0
34875,6,8/8/2015,1,0
34876,6,8/8/2015,1,0
34877,6,8/8/2015,1,0
34878,6,8/8/2015,1,0
34879,6,8/8/2015,1,0
34880,6,8/8/2015,1,0
34881,6,8/8/2015,1,0
34882,6,8/8/2015,1,0
34883,6,8/8/2015,1,0
34884,6,8/8/2015,1,0
34885,6,8/8/2015,1,0
34886,6,8/8/2015,1,0
34887,6,8/8/2015,1,0
34888,6,8/8/2015,1,0
34889,6,8/8/2015,1,0
34890,6,8/8/2015,1,0
34891,6,8/8/2015,1,0
34892,6,8/8/2015,1,0
34893,6,8/8/2015,1,0
34894,6,8/8/2015,1,0
34895,6,8/8/2015,1,0
34896,6,8/8/2015,1,0
34897,6,8/8/2015,1,0
34898,6,8/8/2015,1,0
34899,6,8/8/2015,1,0
34900,6,8/8/2015,1,0
34901,6,8/8/2015,1,0
34902,6,8/8/2015,1,0
34903,6,8/8/2015,1,0
34904,6,8/8/2015,1,0
34905,6,8/8/2015,1,0
34906,6,8/8/2015,1,0
34907,6,8/8/2015,1,0
34908,6,8/8/2015,1,0
34909,6,8/8/2015,1,0
34910,6,8/8/2015,1,0
34911,6,8/8/2015,1,0
34912,6,8/8/2015,1,0
34913,6,8/8/2015,1,0
34914,6,8/8/2015,1,0
34915,6,8/8/2015,1,0
34916,6,8/8/2015,1,0
34917,6,8/8/2015,1,0
34918,6,8/8/2015,1,0
34919,6,8/8/2015,1,0
34920,6,8/8/2015,1,0
34921,6,8/8/2015,1,0
34922,6,8/8/2015,1,0
34923,6,8/8/2015,1,0
34924,6,8/8/2015,1,0
34925,6,8/8/2015,1,0
34926,6,8/8/2015,1,0
34927,6,8/8/2015,1,0
34928,6,8/8/2015,1,0
34929,6,8/8/2015,1,0
34930,6,8/8/2015,1,0
34931,6,8/8/2015,1,0
34932,6,8/8/2015,1,0
34933,6,8/8/2015,1,0
34934,6,8/8/2015,1,0
34935,6,8/8/2015,1,0
34936,6,8/8/2015,1,0
34937,6,8/8/2015,1,0
34938,6,8/8/2015,1,0
34939,6,8/8/2015,1,0
34940,6,8/8/2015,1,0
34941,6,8/8/2015,1,0
34942,6,8/8/2015,1,0
34943,6,8/8/2015,0,0
34944,6,8/8/2015,1,0
34945,6,8/8/2015,1,0
34946,6,8/8/2015,1,0
34947,6,8/8/2015,1,0
34948,6,8/8/2015,1,0
34949,6,8/8/2015,1,0
34950,6,8/8/2015,1,0
34951,6,8/8/2015,0,0
34952,6,8/8/2015,1,0
34953,6,8/8/2015,1,0
34954,6,8/8/2015,1,0
34955,6,8/8/2015,1,0
34956,6,8/8/2015,1,0
34957,6,8/8/2015,1,0
34958,6,8/8/2015,1,0
34959,6,8/8/2015,1,0
34960,6,8/8/2015,1,0
34961,6,8/8/2015,1,0
34962,6,8/8/2015,1,0
34963,6,8/8/2015,1,0
34964,6,8/8/2015,1,0
34965,6,8/8/2015,1,0
34966,6,8/8/2015,1,0
34967,6,8/8/2015,1,0
34968,6,8/8/2015,1,0
34969,6,8/8/2015,1,0
34970,6,8/8/2015,1,0
34971,6,8/8/2015,1,0
34972,6,8/8/2015,1,0
34973,6,8/8/2015,1,0
34974,6,8/8/2015,1,0
34975,6,8/8/2015,1,0
34976,6,8/8/2015,1,0
34977,6,8/8/2015,1,0
34978,6,8/8/2015,1,0
34979,6,8/8/2015,1,0
34980,6,8/8/2015,1,0
34981,6,8/8/2015,1,0
34982,6,8/8/2015,1,0
34983,6,8/8/2015,1,0
34984,6,8/8/2015,1,0
34985,6,8/8/2015,1,0
34986,6,8/8/2015,1,0
34987,6,8/8/2015,1,0
34988,6,8/8/2015,1,0
34989,6,8/8/2015,1,0
34990,6,8/8/2015,1,0
34991,6,8/8/2015,1,0
34992,6,8/8/2015,1,0
34993,6,8/8/2015,1,0
34994,6,8/8/2015,1,0
34995,6,8/8/2015,1,0
34996,6,8/8/2015,1,0
34997,6,8/8/2015,1,0
34998,6,8/8/2015,1,0
34999,6,8/8/2015,1,0
35000,6,8/8/2015,1,0
35001,6,8/8/2015,1,0
35002,6,8/8/2015,1,0
35003,6,8/8/2015,1,0
35004,6,8/8/2015,1,0
35005,6,8/8/2015,1,0
35006,6,8/8/2015,1,0
35007,6,8/8/2015,1,0
35008,6,8/8/2015,1,0
35009,6,8/8/2015,1,0
35010,6,8/8/2015,1,0
35011,6,8/8/2015,1,0
35012,6,8/8/2015,1,0
35013,6,8/8/2015,1,0
35014,6,8/8/2015,1,0
35015,6,8/8/2015,1,0
35016,6,8/8/2015,1,0
35017,6,8/8/2015,1,0
35018,6,8/8/2015,1,0
35019,6,8/8/2015,1,0
35020,6,8/8/2015,1,0
35021,6,8/8/2015,1,0
35022,6,8/8/2015,1,0
35023,6,8/8/2015,1,0
35024,6,8/8/2015,1,0
35025,6,8/8/2015,1,0
35026,6,8/8/2015,1,0
35027,6,8/8/2015,1,0
35028,6,8/8/2015,1,0
35029,6,8/8/2015,1,0
35030,6,8/8/2015,1,0
35031,6,8/8/2015,1,0
35032,6,8/8/2015,1,0
35033,6,8/8/2015,1,0
35034,6,8/8/2015,1,0
35035,6,8/8/2015,1,0
35036,6,8/8/2015,1,0
35037,6,8/8/2015,1,0
35038,6,8/8/2015,1,0
35039,6,8/8/2015,1,0
35040,6,8/8/2015,1,0
35041,6,8/8/2015,1,0
35042,6,8/8/2015,1,0
35043,6,8/8/2015,1,0
35044,6,8/8/2015,1,0
35045,6,8/8/2015,1,0
35046,6,8/8/2015,1,0
35047,6,8/8/2015,1,0
35048,6,8/8/2015,1,0
35049,6,8/8/2015,1,0
35050,6,8/8/2015,1,0
35051,6,8/8/2015,1,0
35052,6,8/8/2015,1,0
35053,6,8/8/2015,1,0
35054,6,8/8/2015,1,0
35055,6,8/8/2015,1,0
35056,6,8/8/2015,1,0
35057,6,8/8/2015,1,0
35058,6,8/8/2015,1,0
35059,6,8/8/2015,1,0
35060,6,8/8/2015,1,0
35061,6,8/8/2015,1,0
35062,6,8/8/2015,1,0
35063,6,8/8/2015,1,0
35064,6,8/8/2015,1,0
35065,6,8/8/2015,1,0
35066,6,8/8/2015,1,0
35067,6,8/8/2015,1,0
35068,6,8/8/2015,1,0
35069,6,8/8/2015,1,0
35070,6,8/8/2015,1,0
35071,6,8/8/2015,1,0
35072,6,8/8/2015,1,0
35073,6,8/8/2015,1,0
35074,6,8/8/2015,1,0
35075,6,8/8/2015,1,0
35076,6,8/8/2015,1,0
35077,6,8/8/2015,1,0
35078,6,8/8/2015,1,0
35079,6,8/8/2015,1,0
35080,6,8/8/2015,1,0
35081,6,8/8/2015,1,0
35082,6,8/8/2015,1,0
35083,6,8/8/2015,1,0
35084,6,8/8/2015,1,0
35085,6,8/8/2015,1,0
35086,6,8/8/2015,1,0
35087,6,8/8/2015,1,0
35088,6,8/8/2015,1,0
35089,6,8/8/2015,1,0
35090,6,8/8/2015,1,0
35091,6,8/8/2015,1,0
35092,6,8/8/2015,1,0
35093,6,8/8/2015,1,0
35094,6,8/8/2015,1,0
35095,6,8/8/2015,1,0
35096,6,8/8/2015,1,0
35097,5,8/7/2015,1,0
35098,5,8/7/2015,1,0
35099,5,8/7/2015,1,0
35100,5,8/7/2015,1,0
35101,5,8/7/2015,1,0
35102,5,8/7/2015,1,0
35103,5,8/7/2015,1,0
35104,5,8/7/2015,1,0
35105,5,8/7/2015,1,0
35106,5,8/7/2015,1,0
35107,5,8/7/2015,1,0
35108,5,8/7/2015,1,0
35109,5,8/7/2015,1,0
35110,5,8/7/2015,1,0
35111,5,8/7/2015,1,0
35112,5,8/7/2015,1,0
35113,5,8/7/2015,1,0
35114,5,8/7/2015,1,0
35115,5,8/7/2015,1,0
35116,5,8/7/2015,1,0
35117,5,8/7/2015,1,0
35118,5,8/7/2015,1,0
35119,5,8/7/2015,1,0
35120,5,8/7/2015,1,0
35121,5,8/7/2015,1,0
35122,5,8/7/2015,1,0
35123,5,8/7/2015,1,0
35124,5,8/7/2015,1,0
35125,5,8/7/2015,1,0
35126,5,8/7/2015,1,0
35127,5,8/7/2015,1,0
35128,5,8/7/2015,1,0
35129,5,8/7/2015,1,0
35130,5,8/7/2015,1,0
35131,5,8/7/2015,1,0
35132,5,8/7/2015,1,0
35133,5,8/7/2015,1,0
35134,5,8/7/2015,1,0
35135,5,8/7/2015,1,0
35136,5,8/7/2015,1,0
35137,5,8/7/2015,1,0
35138,5,8/7/2015,1,0
35139,5,8/7/2015,1,0
35140,5,8/7/2015,1,0
35141,5,8/7/2015,1,0
35142,5,8/7/2015,1,0
35143,5,8/7/2015,1,0
35144,5,8/7/2015,1,0
35145,5,8/7/2015,1,0
35146,5,8/7/2015,1,0
35147,5,8/7/2015,1,0
35148,5,8/7/2015,1,0
35149,5,8/7/2015,1,0
35150,5,8/7/2015,1,0
35151,5,8/7/2015,1,0
35152,5,8/7/2015,1,0
35153,5,8/7/2015,1,0
35154,5,8/7/2015,1,0
35155,5,8/7/2015,1,0
35156,5,8/7/2015,1,0
35157,5,8/7/2015,1,0
35158,5,8/7/2015,1,0
35159,5,8/7/2015,1,0
35160,5,8/7/2015,1,0
35161,5,8/7/2015,1,0
35162,5,8/7/2015,1,0
35163,5,8/7/2015,1,0
35164,5,8/7/2015,1,0
35165,5,8/7/2015,1,0
35166,5,8/7/2015,1,0
35167,5,8/7/2015,1,0
35168,5,8/7/2015,1,0
35169,5,8/7/2015,1,0
35170,5,8/7/2015,1,0
35171,5,8/7/2015,1,0
35172,5,8/7/2015,1,0
35173,5,8/7/2015,1,0
35174,5,8/7/2015,1,0
35175,5,8/7/2015,1,0
35176,5,8/7/2015,1,0
35177,5,8/7/2015,1,0
35178,5,8/7/2015,1,0
35179,5,8/7/2015,1,0
35180,5,8/7/2015,1,0
35181,5,8/7/2015,1,0
35182,5,8/7/2015,1,0
35183,5,8/7/2015,1,0
35184,5,8/7/2015,1,0
35185,5,8/7/2015,1,0
35186,5,8/7/2015,1,0
35187,5,8/7/2015,1,0
35188,5,8/7/2015,1,0
35189,5,8/7/2015,1,0
35190,5,8/7/2015,1,0
35191,5,8/7/2015,1,0
35192,5,8/7/2015,1,0
35193,5,8/7/2015,1,0
35194,5,8/7/2015,1,0
35195,5,8/7/2015,1,0
35196,5,8/7/2015,1,0
35197,5,8/7/2015,1,0
35198,5,8/7/2015,1,0
35199,5,8/7/2015,1,0
35200,5,8/7/2015,1,0
35201,5,8/7/2015,1,0
35202,5,8/7/2015,1,0
35203,5,8/7/2015,1,0
35204,5,8/7/2015,1,0
35205,5,8/7/2015,1,0
35206,5,8/7/2015,1,0
35207,5,8/7/2015,1,0
35208,5,8/7/2015,1,0
35209,5,8/7/2015,1,0
35210,5,8/7/2015,1,0
35211,5,8/7/2015,1,0
35212,5,8/7/2015,1,0
35213,5,8/7/2015,1,0
35214,5,8/7/2015,1,0
35215,5,8/7/2015,1,0
35216,5,8/7/2015,1,0
35217,5,8/7/2015,1,0
35218,5,8/7/2015,1,0
35219,5,8/7/2015,1,0
35220,5,8/7/2015,1,0
35221,5,8/7/2015,1,0
35222,5,8/7/2015,1,0
35223,5,8/7/2015,1,0
35224,5,8/7/2015,1,0
35225,5,8/7/2015,1,0
35226,5,8/7/2015,1,0
35227,5,8/7/2015,1,0
35228,5,8/7/2015,1,0
35229,5,8/7/2015,1,0
35230,5,8/7/2015,1,0
35231,5,8/7/2015,1,0
35232,5,8/7/2015,1,0
35233,5,8/7/2015,1,0
35234,5,8/7/2015,1,0
35235,5,8/7/2015,1,0
35236,5,8/7/2015,1,0
35237,5,8/7/2015,1,0
35238,5,8/7/2015,1,0
35239,5,8/7/2015,1,0
35240,5,8/7/2015,1,0
35241,5,8/7/2015,1,0
35242,5,8/7/2015,1,0
35243,5,8/7/2015,1,0
35244,5,8/7/2015,1,0
35245,5,8/7/2015,1,0
35246,5,8/7/2015,1,0
35247,5,8/7/2015,1,0
35248,5,8/7/2015,1,0
35249,5,8/7/2015,1,0
35250,5,8/7/2015,1,0
35251,5,8/7/2015,1,0
35252,5,8/7/2015,1,0
35253,5,8/7/2015,1,0
35254,5,8/7/2015,1,0
35255,5,8/7/2015,1,0
35256,5,8/7/2015,1,0
35257,5,8/7/2015,1,0
35258,5,8/7/2015,1,0
35259,5,8/7/2015,1,0
35260,5,8/7/2015,1,0
35261,5,8/7/2015,1,0
35262,5,8/7/2015,1,0
35263,5,8/7/2015,1,0
35264,5,8/7/2015,1,0
35265,5,8/7/2015,1,0
35266,5,8/7/2015,1,0
35267,5,8/7/2015,1,0
35268,5,8/7/2015,1,0
35269,5,8/7/2015,1,0
35270,5,8/7/2015,1,0
35271,5,8/7/2015,1,0
35272,5,8/7/2015,1,0
35273,5,8/7/2015,1,0
35274,5,8/7/2015,1,0
35275,5,8/7/2015,1,0
35276,5,8/7/2015,1,0
35277,5,8/7/2015,1,0
35278,5,8/7/2015,1,0
35279,5,8/7/2015,1,0
35280,5,8/7/2015,1,0
35281,5,8/7/2015,1,0
35282,5,8/7/2015,1,0
35283,5,8/7/2015,1,0
35284,5,8/7/2015,1,0
35285,5,8/7/2015,1,0
35286,5,8/7/2015,1,0
35287,5,8/7/2015,1,0
35288,5,8/7/2015,1,0
35289,5,8/7/2015,1,0
35290,5,8/7/2015,1,0
35291,5,8/7/2015,1,0
35292,5,8/7/2015,1,0
35293,5,8/7/2015,1,0
35294,5,8/7/2015,1,0
35295,5,8/7/2015,1,0
35296,5,8/7/2015,1,0
35297,5,8/7/2015,1,0
35298,5,8/7/2015,1,0
35299,5,8/7/2015,1,0
35300,5,8/7/2015,1,0
35301,5,8/7/2015,1,0
35302,5,8/7/2015,1,0
35303,5,8/7/2015,1,0
35304,5,8/7/2015,1,0
35305,5,8/7/2015,1,0
35306,5,8/7/2015,1,0
35307,5,8/7/2015,1,0
35308,5,8/7/2015,1,0
35309,5,8/7/2015,1,0
35310,5,8/7/2015,1,0
35311,5,8/7/2015,1,0
35312,5,8/7/2015,1,0
35313,5,8/7/2015,1,0
35314,5,8/7/2015,1,0
35315,5,8/7/2015,1,0
35316,5,8/7/2015,1,0
35317,5,8/7/2015,1,0
35318,5,8/7/2015,1,0
35319,5,8/7/2015,1,0
35320,5,8/7/2015,1,0
35321,5,8/7/2015,1,0
35322,5,8/7/2015,1,0
35323,5,8/7/2015,1,0
35324,5,8/7/2015,1,0
35325,5,8/7/2015,1,0
35326,5,8/7/2015,1,0
35327,5,8/7/2015,1,0
35328,5,8/7/2015,1,0
35329,5,8/7/2015,1,0
35330,5,8/7/2015,1,0
35331,5,8/7/2015,1,0
35332,5,8/7/2015,1,0
35333,5,8/7/2015,1,0
35334,5,8/7/2015,1,0
35335,5,8/7/2015,1,0
35336,5,8/7/2015,1,0
35337,5,8/7/2015,1,0
35338,5,8/7/2015,1,0
35339,5,8/7/2015,1,0
35340,5,8/7/2015,1,0
35341,5,8/7/2015,1,0
35342,5,8/7/2015,1,0
35343,5,8/7/2015,1,0
35344,5,8/7/2015,1,0
35345,5,8/7/2015,1,0
35346,5,8/7/2015,1,0
35347,5,8/7/2015,1,0
35348,5,8/7/2015,1,0
35349,5,8/7/2015,1,0
35350,5,8/7/2015,1,0
35351,5,8/7/2015,1,0
35352,5,8/7/2015,1,0
35353,5,8/7/2015,1,0
35354,5,8/7/2015,1,0
35355,5,8/7/2015,1,0
35356,5,8/7/2015,1,0
35357,5,8/7/2015,1,0
35358,5,8/7/2015,1,0
35359,5,8/7/2015,1,0
35360,5,8/7/2015,1,0
35361,5,8/7/2015,1,0
35362,5,8/7/2015,1,0
35363,5,8/7/2015,1,0
35364,5,8/7/2015,1,0
35365,5,8/7/2015,1,0
35366,5,8/7/2015,1,0
35367,5,8/7/2015,1,0
35368,5,8/7/2015,1,0
35369,5,8/7/2015,1,0
35370,5,8/7/2015,1,0
35371,5,8/7/2015,1,0
35372,5,8/7/2015,1,0
35373,5,8/7/2015,1,0
35374,5,8/7/2015,1,0
35375,5,8/7/2015,1,0
35376,5,8/7/2015,1,0
35377,5,8/7/2015,1,0
35378,5,8/7/2015,1,0
35379,5,8/7/2015,1,0
35380,5,8/7/2015,1,0
35381,5,8/7/2015,1,0
35382,5,8/7/2015,1,0
35383,5,8/7/2015,1,0
35384,5,8/7/2015,1,0
35385,5,8/7/2015,1,0
35386,5,8/7/2015,1,0
35387,5,8/7/2015,1,0
35388,5,8/7/2015,1,0
35389,5,8/7/2015,1,0
35390,5,8/7/2015,1,0
35391,5,8/7/2015,1,0
35392,5,8/7/2015,1,0
35393,5,8/7/2015,1,0
35394,5,8/7/2015,1,0
35395,5,8/7/2015,1,0
35396,5,8/7/2015,1,0
35397,5,8/7/2015,1,0
35398,5,8/7/2015,1,0
35399,5,8/7/2015,1,0
35400,5,8/7/2015,1,0
35401,5,8/7/2015,1,0
35402,5,8/7/2015,1,0
35403,5,8/7/2015,1,0
35404,5,8/7/2015,1,0
35405,5,8/7/2015,1,0
35406,5,8/7/2015,1,0
35407,5,8/7/2015,1,0
35408,5,8/7/2015,1,0
35409,5,8/7/2015,1,0
35410,5,8/7/2015,1,0
35411,5,8/7/2015,1,0
35412,5,8/7/2015,1,0
35413,5,8/7/2015,1,0
35414,5,8/7/2015,1,0
35415,5,8/7/2015,1,0
35416,5,8/7/2015,1,0
35417,5,8/7/2015,1,0
35418,5,8/7/2015,1,0
35419,5,8/7/2015,1,0
35420,5,8/7/2015,1,0
35421,5,8/7/2015,1,0
35422,5,8/7/2015,1,0
35423,5,8/7/2015,1,0
35424,5,8/7/2015,1,0
35425,5,8/7/2015,1,0
35426,5,8/7/2015,1,0
35427,5,8/7/2015,1,0
35428,5,8/7/2015,1,0
35429,5,8/7/2015,1,0
35430,5,8/7/2015,1,0
35431,5,8/7/2015,1,0
35432,5,8/7/2015,1,0
35433,5,8/7/2015,1,0
35434,5,8/7/2015,1,0
35435,5,8/7/2015,1,0
35436,5,8/7/2015,1,0
35437,5,8/7/2015,1,0
35438,5,8/7/2015,1,0
35439,5,8/7/2015,1,0
35440,5,8/7/2015,1,0
35441,5,8/7/2015,1,0
35442,5,8/7/2015,1,0
35443,5,8/7/2015,1,0
35444,5,8/7/2015,1,0
35445,5,8/7/2015,1,0
35446,5,8/7/2015,1,0
35447,5,8/7/2015,1,0
35448,5,8/7/2015,1,0
35449,5,8/7/2015,1,0
35450,5,8/7/2015,1,0
35451,5,8/7/2015,1,0
35452,5,8/7/2015,1,0
35453,5,8/7/2015,1,0
35454,5,8/7/2015,1,0
35455,5,8/7/2015,1,0
35456,5,8/7/2015,1,0
35457,5,8/7/2015,1,0
35458,5,8/7/2015,1,0
35459,5,8/7/2015,1,0
35460,5,8/7/2015,1,0
35461,5,8/7/2015,1,0
35462,5,8/7/2015,1,0
35463,5,8/7/2015,1,0
35464,5,8/7/2015,1,0
35465,5,8/7/2015,1,0
35466,5,8/7/2015,1,0
35467,5,8/7/2015,1,0
35468,5,8/7/2015,1,0
35469,5,8/7/2015,1,0
35470,5,8/7/2015,1,0
35471,5,8/7/2015,1,0
35472,5,8/7/2015,1,0
35473,5,8/7/2015,1,0
35474,5,8/7/2015,1,0
35475,5,8/7/2015,1,0
35476,5,8/7/2015,1,0
35477,5,8/7/2015,1,0
35478,5,8/7/2015,1,0
35479,5,8/7/2015,1,0
35480,5,8/7/2015,1,0
35481,5,8/7/2015,1,0
35482,5,8/7/2015,1,0
35483,5,8/7/2015,1,0
35484,5,8/7/2015,1,0
35485,5,8/7/2015,1,0
35486,5,8/7/2015,1,0
35487,5,8/7/2015,1,0
35488,5,8/7/2015,1,0
35489,5,8/7/2015,1,0
35490,5,8/7/2015,1,0
35491,5,8/7/2015,1,0
35492,5,8/7/2015,1,0
35493,5,8/7/2015,1,0
35494,5,8/7/2015,1,0
35495,5,8/7/2015,1,0
35496,5,8/7/2015,1,0
35497,5,8/7/2015,1,0
35498,5,8/7/2015,1,0
35499,5,8/7/2015,1,0
35500,5,8/7/2015,1,0
35501,5,8/7/2015,1,0
35502,5,8/7/2015,1,0
35503,5,8/7/2015,1,0
35504,5,8/7/2015,1,0
35505,5,8/7/2015,1,0
35506,5,8/7/2015,1,0
35507,5,8/7/2015,1,0
35508,5,8/7/2015,1,0
35509,5,8/7/2015,1,0
35510,5,8/7/2015,1,0
35511,5,8/7/2015,1,0
35512,5,8/7/2015,1,0
35513,5,8/7/2015,1,0
35514,5,8/7/2015,1,0
35515,5,8/7/2015,1,0
35516,5,8/7/2015,1,0
35517,5,8/7/2015,1,0
35518,5,8/7/2015,1,0
35519,5,8/7/2015,1,0
35520,5,8/7/2015,1,0
35521,5,8/7/2015,1,0
35522,5,8/7/2015,1,0
35523,5,8/7/2015,1,0
35524,5,8/7/2015,1,0
35525,5,8/7/2015,1,0
35526,5,8/7/2015,1,0
35527,5,8/7/2015,1,0
35528,5,8/7/2015,1,0
35529,5,8/7/2015,1,0
35530,5,8/7/2015,1,0
35531,5,8/7/2015,1,0
35532,5,8/7/2015,1,0
35533,5,8/7/2015,1,0
35534,5,8/7/2015,1,0
35535,5,8/7/2015,1,0
35536,5,8/7/2015,1,0
35537,5,8/7/2015,1,0
35538,5,8/7/2015,1,0
35539,5,8/7/2015,1,0
35540,5,8/7/2015,1,0
35541,5,8/7/2015,1,0
35542,5,8/7/2015,1,0
35543,5,8/7/2015,1,0
35544,5,8/7/2015,1,0
35545,5,8/7/2015,1,0
35546,5,8/7/2015,1,0
35547,5,8/7/2015,1,0
35548,5,8/7/2015,1,0
35549,5,8/7/2015,1,0
35550,5,8/7/2015,1,0
35551,5,8/7/2015,1,0
35552,5,8/7/2015,1,0
35553,5,8/7/2015,1,0
35554,5,8/7/2015,1,0
35555,5,8/7/2015,1,0
35556,5,8/7/2015,1,0
35557,5,8/7/2015,1,0
35558,5,8/7/2015,1,0
35559,5,8/7/2015,1,0
35560,5,8/7/2015,1,0
35561,5,8/7/2015,1,0
35562,5,8/7/2015,1,0
35563,5,8/7/2015,1,0
35564,5,8/7/2015,1,0
35565,5,8/7/2015,1,0
35566,5,8/7/2015,1,0
35567,5,8/7/2015,1,0
35568,5,8/7/2015,1,0
35569,5,8/7/2015,1,0
35570,5,8/7/2015,1,0
35571,5,8/7/2015,1,0
35572,5,8/7/2015,1,0
35573,5,8/7/2015,1,0
35574,5,8/7/2015,1,0
35575,5,8/7/2015,1,0
35576,5,8/7/2015,1,0
35577,5,8/7/2015,1,0
35578,5,8/7/2015,1,0
35579,5,8/7/2015,1,0
35580,5,8/7/2015,1,0
35581,5,8/7/2015,1,0
35582,5,8/7/2015,1,0
35583,5,8/7/2015,1,0
35584,5,8/7/2015,1,0
35585,5,8/7/2015,1,0
35586,5,8/7/2015,1,0
35587,5,8/7/2015,1,0
35588,5,8/7/2015,1,0
35589,5,8/7/2015,1,0
35590,5,8/7/2015,1,0
35591,5,8/7/2015,1,0
35592,5,8/7/2015,1,0
35593,5,8/7/2015,1,0
35594,5,8/7/2015,1,0
35595,5,8/7/2015,1,0
35596,5,8/7/2015,1,0
35597,5,8/7/2015,1,0
35598,5,8/7/2015,1,0
35599,5,8/7/2015,1,0
35600,5,8/7/2015,1,0
35601,5,8/7/2015,1,0
35602,5,8/7/2015,1,0
35603,5,8/7/2015,1,0
35604,5,8/7/2015,1,0
35605,5,8/7/2015,1,0
35606,5,8/7/2015,1,0
35607,5,8/7/2015,1,0
35608,5,8/7/2015,1,0
35609,5,8/7/2015,1,0
35610,5,8/7/2015,1,0
35611,5,8/7/2015,1,0
35612,5,8/7/2015,1,0
35613,5,8/7/2015,1,0
35614,5,8/7/2015,1,0
35615,5,8/7/2015,1,0
35616,5,8/7/2015,1,0
35617,5,8/7/2015,1,0
35618,5,8/7/2015,1,0
35619,5,8/7/2015,1,0
35620,5,8/7/2015,1,0
35621,5,8/7/2015,1,0
35622,5,8/7/2015,1,0
35623,5,8/7/2015,1,0
35624,5,8/7/2015,1,0
35625,5,8/7/2015,1,0
35626,5,8/7/2015,1,0
35627,5,8/7/2015,1,0
35628,5,8/7/2015,1,0
35629,5,8/7/2015,1,0
35630,5,8/7/2015,1,0
35631,5,8/7/2015,1,0
